transaction_id;date;produit;quantite;prix_unitaire;client_id;ville;region;canal_vente;mode_paiement;statut;montant_total
TXN006770;18/07/2024 02:00;Sorgho;2;1610;CLI0122;Kpalimé;Plateaux;Marché local;Virement;Livrée;3220
TXN006771;18/07/2024 04:00;Riz;13;868;CLI0124;Lomé;Maritime;Coopérative;Mobile Money;Livrée;11284
TXN006772;18/07/2024 06:00;Igname;66;2045;CLI0289;Dapaong;Savanes;Grossiste;Virement;Livrée;134970
TXN006773;18/07/2024 08:00;Arachide;57;1537;CLI0462;Atakpamé;Plateaux;Export;Crédit;Livrée;87609
TXN006774;18/07/2024 10:00;Maïs;43;1524;CLI0092;Dapaong;Savanes;Grossiste;Mobile Money;Livrée;65532
TXN006775;18/07/2024 12:00;Arachide;45;317;CLI0024;Sokodé;Centrale;Grossiste;Espèces;Annulée;14265
TXN006776;18/07/2024 14:00;Soja;31;2068;CLI0107;Bassar;Centrale;Vente directe;Crédit;Retardée;64108
TXN006777;18/07/2024 16:00;Arachide;10;2297;CLI0052;Cinkassé;Savanes;Vente directe;Chèque;Livrée;22970
TXN006778;18/07/2024 18:00;Haricot;23;2013;CLI0294;Niamtougou;Kara;Coopérative;Espèces;Annulée;46299
TXN006779;18/07/2024 20:00;Haricot;86;1787;CLI0300;Dapaong;Savanes;Export;Virement;Livrée;153682
TXN006780;18/07/2024 22:00;Sorgho;29;742;CLI0345;Cinkassé;Savanes;Vente directe;Espèces;Livrée;21518
TXN006781;19/07/2024 00:00;Riz;97;1726;CLI0382;Kara;Kara;Coopérative;Virement;Livrée;167422
TXN006782;19/07/2024 02:00;Igname;31;1469;CLI0194;Niamtougou;Kara;Marché local;Crédit;Livrée;45539
TXN006783;19/07/2024 04:00;Haricot;78;801;CLI0436;Lomé;Maritime;Grossiste;Crédit;Livrée;62478
TXN006784;19/07/2024 06:00;Sorgho;74;2349;CLI0385;Niamtougou;Kara;Export;Crédit;Livrée;173826
TXN006785;19/07/2024 08:00;Manioc;18;587;CLI0372;Niamtougou;Kara;Export;Mobile Money;Livrée;10566
TXN006786;19/07/2024 10:00;Sorgho;11;1802;CLI0320;Tchamba;Centrale;Coopérative;Virement;Livrée;19822
TXN006787;19/07/2024 12:00;Maïs;47;1927;CLI0239;Dapaong;Savanes;Vente directe;Espèces;Livrée;90569
TXN006788;19/07/2024 14:00;Igname;3;538;CLI0392;Cinkassé;Savanes;Grossiste;Espèces;Livrée;1614
TXN006789;19/07/2024 16:00;Riz;2;2431;CLI0285;Bassar;Centrale;Grossiste;Espèces;Livrée;4862
TXN006790;19/07/2024 18:00;Haricot;54;255;CLI0013;Niamtougou;Kara;Export;Mobile Money;Livrée;13770
TXN006791;19/07/2024 20:00;Maïs;72;1505;CLI0385;Tchamba;Centrale;Export;Mobile Money;Livrée;108360
TXN006792;19/07/2024 22:00;Soja;31;1351;CLI0293;Niamtougou;Kara;Grossiste;Virement;Livrée;41881
TXN006793;20/07/2024 00:00;Soja;8;916;CLI0257;Bassar;Centrale;Marché local;Mobile Money;Livrée;7328
TXN006794;20/07/2024 02:00;Sorgho;43;1949;CLI0108;Dapaong;Savanes;Coopérative;Crédit;Retardée;83807
TXN006795;20/07/2024 04:00;Riz;48;1862;CLI0183;Cinkassé;Savanes;Marché local;Espèces;En cours;89376
TXN006796;20/07/2024 06:00;Arachide;2;2463;CLI0367;Kpalimé;Plateaux;Vente directe;Crédit;Livrée;4926
TXN006797;20/07/2024 08:00;Riz;22;513;CLI0281_DUP;Niamtougou;Kara;Marché local;Mobile Money;Livrée;11286
TXN006798;20/07/2024 10:00;Riz;5;2480;CLI0285;Kpalimé;Plateaux;Marché local;Espèces;Livrée;12400
TXN006799;20/07/2024 12:00;Riz;7;1087;CLI0259;Cinkassé;Savanes;Vente directe;Chèque;Livrée;7609
TXN006800;20/07/2024 14:00;Sorgho;20;446;CLI0173;Aného;Maritime;Coopérative;Crédit;Livrée;8920
TXN006801;20/07/2024 16:00;Maïs;92;2122;CLI0330;Tône;Savanes;Grossiste;Chèque;Livrée;195224
TXN006802;20/07/2024 18:00;Sorgho;77;2382;CLI0452;Dapaong;Savanes;Marché local;Virement;En cours;183414
TXN006803;20/07/2024 20:00;Arachide;2;1225;CLI0471;Aného;Maritime;Coopérative;Crédit;Annulée;2450
TXN006804;20/07/2024 22:00;Maïs;32;360;CLI0081;Tône;Savanes;Vente directe;Espèces;Livrée;11520
TXN006805;21/07/2024 00:00;Arachide;90;2387;CLI0321;Niamtougou;Kara;Coopérative;Espèces;En cours;214830
TXN006806;21/07/2024 02:00;Manioc;3;1683;CLI0441;Cinkassé;Savanes;Marché local;Chèque;En cours;5049
TXN006807;21/07/2024 04:00;Manioc;41;1937;CLI0399;Kara;Kara;Grossiste;Espèces;Livrée;79417
TXN006808;21/07/2024 06:00;Igname;42;324;CLI0188;Lomé;Maritime;Vente directe;Crédit;Livrée;13608
TXN006809;21/07/2024 08:00;Haricot;77;2108;CLI0438;Sokodé;Centrale;Vente directe;Mobile Money;Livrée;162316
TXN006810;21/07/2024 10:00;Haricot;85;1570;CLI0448;Niamtougou;Kara;Marché local;Mobile Money;En cours;133450
TXN006811;21/07/2024 12:00;Maïs;45;1817;CLI0470;Cinkassé;Savanes;Coopérative;Espèces;Livrée;81765
TXN006812;21/07/2024 14:00;Sorgho;87;2177;CLI0461;Kara;Kara;Grossiste;Virement;Livrée;189399
TXN006813;21/07/2024 16:00;Arachide;71;363;CLI0372_DUP;Sokodé;Centrale;Vente directe;Crédit;En cours;25773
TXN006814;21/07/2024 18:00;Arachide;17;1061;CLI0237;Tône;Savanes;Marché local;Virement;Livrée;18037
TXN006815;21/07/2024 20:00;Haricot;92;2487;CLI0181;Sokodé;Centrale;Marché local;Chèque;Annulée;228804
TXN006816;21/07/2024 22:00;Haricot;47;1436;CLI0410;Cinkassé;Savanes;Export;Espèces;Livrée;67492
TXN006817;22/07/2024 00:00;Soja;94;2396;CLI0389_DUP;Lomé;Maritime;Export;Chèque;Annulée;225224
TXN006818;22/07/2024 02:00;Arachide;69;1406;CLI0072;Tchamba;Centrale;Coopérative;Virement;En cours;97014
TXN006819;22/07/2024 04:00;Sorgho;24;704;CLI0182;Tône;Savanes;Marché local;Crédit;Annulée;16896
TXN006820;22/07/2024 06:00;Soja;71;724;CLI0104;Tchamba;Centrale;Coopérative;Virement;En cours;51404
TXN006821;22/07/2024 08:00;Sorgho;34;1603;CLI0272;Sokodé;Centrale;Coopérative;Mobile Money;Livrée;54502
TXN006822;22/07/2024 10:00;Riz;50;1967;CLI0287;Niamtougou;Kara;Grossiste;Virement;Livrée;98350
TXN006823;22/07/2024 12:00;Arachide;42;900;CLI0087;Aného;Maritime;Export;Virement;Livrée;37800
TXN006824;22/07/2024 14:00;Riz;33;1217;CLI0386;Tchamba;Centrale;Coopérative;Virement;Livrée;40161
TXN006825;22/07/2024 16:00;Manioc;27;249;CLI0073;Kpalimé;Plateaux;Grossiste;Virement;Livrée;6723
TXN006826;22/07/2024 18:00;Manioc;78;894;CLI0310;Kara;Kara;Grossiste;Crédit;Livrée;69732
TXN006827;22/07/2024 20:00;Maïs;59;225;CLI0443;Cinkassé;Savanes;Export;Espèces;Livrée;13275
TXN006828;22/07/2024 22:00;Arachide;19;210;CLI0236;Niamtougou;Kara;Export;Crédit;Livrée;3990
TXN006829;23/07/2024 00:00;Haricot;76;1007;CLI0230;Bassar;Centrale;Marché local;Chèque;Livrée;76532
TXN006830;23/07/2024 02:00;Soja;3;1325;CLI0254;Niamtougou;Kara;Coopérative;Mobile Money;Livrée;3975
TXN006831;23/07/2024 04:00;Riz;71;2258;CLI0355;Kpalimé;Plateaux;Grossiste;Espèces;Livrée;160318
TXN006832;23/07/2024 06:00;Sorgho;99;1172;CLI0495;Tchamba;Centrale;Marché local;Mobile Money;En cours;116028
TXN006833;23/07/2024 08:00;Arachide;25;1268;CLI0410;Lomé;Maritime;Coopérative;Mobile Money;Livrée;31700
TXN006834;23/07/2024 10:00;Maïs;15;1041;CLI0199;Atakpamé;Plateaux;Coopérative;Espèces;Livrée;15615
TXN006835;23/07/2024 12:00;Sorgho;83;558;CLI0429;Bassar;Centrale;Marché local;Espèces;En cours;46314
TXN006836;23/07/2024 14:00;Riz;60;484;CLI0475;Kara;Kara;Grossiste;Chèque;Annulée;29040
TXN006837;23/07/2024 16:00;Arachide;83;1674;CLI0342;Sokodé;Centrale;Marché local;Crédit;Livrée;138942
TXN006838;23/07/2024 18:00;Haricot;23;1835;CLI0474;Aného;Maritime;Coopérative;Espèces;Retardée;42205
TXN006839;23/07/2024 20:00;Riz;11;624;CLI0397;Niamtougou;Kara;Marché local;Chèque;Retardée;6864
TXN006840;23/07/2024 22:00;Arachide;59;1229;CLI0426;Dapaong;Savanes;Marché local;Virement;Livrée;72511
TXN006841;24/07/2024 00:00;Arachide;85;2119;CLI0045;Sokodé;Centrale;Coopérative;Espèces;Livrée;180115
TXN006842;24/07/2024 02:00;Riz;34;555;CLI0343;Kara;Kara;Export;Crédit;Livrée;18870
TXN006843;24/07/2024 04:00;Riz;7;753;CLI0017;Dapaong;Savanes;Grossiste;Virement;En cours;5271
TXN006844;24/07/2024 06:00;Sorgho;44;2086;CLI0219;Dapaong;Savanes;Coopérative;Virement;Livrée;91784
TXN006845;24/07/2024 08:00;Maïs;91;467;CLI0191;Tchamba;Centrale;Export;Virement;Livrée;42497
TXN006846;24/07/2024 10:00;Riz;64;2115;CLI0391;Sokodé;Centrale;Marché local;Virement;Annulée;135360
TXN006847;24/07/2024 12:00;Manioc;23;1440;CLI0439;Tchamba;Centrale;Export;Mobile Money;Livrée;33120
TXN006848;24/07/2024 14:00;Igname;58;263;CLI0497;Tône;Savanes;Coopérative;Crédit;Livrée;15254
TXN006849;24/07/2024 16:00;Maïs;20;1498;CLI0094;Cinkassé;Savanes;Coopérative;Chèque;En cours;29960
TXN006850;24/07/2024 18:00;Manioc;27;669;CLI0095;Niamtougou;Kara;Marché local;Espèces;Livrée;18063
TXN006851;24/07/2024 20:00;Sorgho;60;2219;CLI0082;Bassar;Centrale;Coopérative;Chèque;Livrée;133140
TXN006852;24/07/2024 22:00;Riz;8;2036;CLI0340;Tône;Savanes;Vente directe;Mobile Money;Livrée;16288
TXN006853;25/07/2024 00:00;Maïs;67;2223;CLI0360;Sokodé;Centrale;Export;Virement;Annulée;148941
TXN006854;25/07/2024 02:00;Haricot;2;1789;CLI0112;Kara;Kara;Vente directe;Espèces;En cours;3578
TXN006855;25/07/2024 04:00;Riz;22;1077;CLI0303;Dapaong;Savanes;Vente directe;Crédit;Livrée;23694
TXN006856;25/07/2024 06:00;Arachide;70;1417;CLI0051;Cinkassé;Savanes;Export;Espèces;Livrée;99190
TXN006857;25/07/2024 08:00;Riz;36;2260;CLI0281;Dapaong;Savanes;Coopérative;Espèces;Livrée;81360
TXN006858;25/07/2024 10:00;Haricot;24;421;CLI0113;Atakpamé;Plateaux;Export;Chèque;Livrée;10104
TXN006859;25/07/2024 12:00;Maïs;12;1928;CLI0036;Atakpamé;Plateaux;Marché local;Virement;Livrée;23136
TXN006860;25/07/2024 14:00;Riz;81;1619;CLI0078;Atakpamé;Plateaux;Vente directe;Crédit;Livrée;131139
TXN006861;25/07/2024 16:00;Riz;22;1080;CLI0045;Niamtougou;Kara;Vente directe;Espèces;Livrée;23760
TXN006862;25/07/2024 18:00;Soja;83;1038;CLI0304;Niamtougou;Kara;Coopérative;Mobile Money;Annulée;86154
TXN006863;25/07/2024 20:00;Soja;73;951;CLI0392;Bassar;Centrale;Export;Mobile Money;Livrée;69423
TXN006864;25/07/2024 22:00;Maïs;76;469;CLI0015;Kara;Kara;Grossiste;Virement;Livrée;35644
TXN006865;26/07/2024 00:00;Maïs;96;1834;CLI0167;Dapaong;Savanes;Coopérative;Espèces;Livrée;176064
TXN006866;26/07/2024 02:00;Arachide;95;931;CLI0063;Kara;Kara;Coopérative;Virement;Livrée;88445
TXN006867;26/07/2024 04:00;Arachide;81;815;CLI0203;Atakpamé;Plateaux;Coopérative;Espèces;Livrée;66015
TXN006868;26/07/2024 06:00;Igname;23;1631;CLI0157;Bassar;Centrale;Export;Crédit;Livrée;37513
TXN006869;26/07/2024 08:00;Riz;74;2312;CLI0372_DUP;Sokodé;Centrale;Coopérative;Mobile Money;Livrée;171088
TXN006870;26/07/2024 10:00;Manioc;63;2275;CLI0278;Tône;Savanes;Marché local;Chèque;Livrée;143325
TXN006871;26/07/2024 12:00;Maïs;30;1512;CLI0101;Kara;Kara;Marché local;Virement;Livrée;45360
TXN006872;26/07/2024 14:00;Haricot;19;2102;CLI0169;Niamtougou;Kara;Vente directe;Crédit;Livrée;39938
TXN006873;26/07/2024 16:00;Riz;26;2484;CLI0403;Kpalimé;Plateaux;Vente directe;Mobile Money;En cours;64584
TXN006874;26/07/2024 18:00;Manioc;90;583;CLI0141;Sokodé;Centrale;Export;Crédit;Livrée;52470
TXN006875;26/07/2024 20:00;Soja;11;284;CLI0347;Atakpamé;Plateaux;Grossiste;Chèque;Livrée;3124
TXN006876;26/07/2024 22:00;Arachide;20;445;CLI0193;Kara;Kara;Vente directe;Espèces;Retardée;8900
TXN006877;27/07/2024 00:00;Haricot;56;1003;CLI0152;Kpalimé;Plateaux;Vente directe;Espèces;En cours;56168
TXN006878;27/07/2024 02:00;Maïs;45;2475;CLI0386;Bassar;Centrale;Vente directe;Crédit;Livrée;111375
TXN006879;27/07/2024 04:00;Riz;68;439;CLI0208;Bassar;Centrale;Vente directe;Crédit;Livrée;29852
TXN006880;27/07/2024 06:00;Soja;47;1296;CLI0388;Kara;Kara;Coopérative;Virement;Livrée;60912
TXN006881;27/07/2024 08:00;Igname;76;587;CLI0078;Niamtougou;Kara;Vente directe;Crédit;Livrée;44612
TXN006882;27/07/2024 10:00;Sorgho;89;2459;CLI0172;Aného;Maritime;Export;Espèces;Livrée;218851
TXN006883;27/07/2024 12:00;Soja;58;875;CLI0337;Dapaong;Savanes;Coopérative;Crédit;Livrée;50750
TXN006884;27/07/2024 14:00;Riz;10;370;CLI0431;Dapaong;Savanes;Coopérative;Mobile Money;Livrée;3700
TXN006885;27/07/2024 16:00;Igname;22;1375;CLI0489;Lomé;Maritime;Export;Mobile Money;En cours;30250
TXN006886;27/07/2024 18:00;Arachide;71;1900;CLI0106;Bassar;Centrale;Grossiste;Espèces;En cours;134900
TXN006887;27/07/2024 20:00;Manioc;24;1008;CLI0209;Kara;Kara;Vente directe;Crédit;Livrée;24192
TXN006888;27/07/2024 22:00;Haricot;66;2351;CLI0348;Bassar;Centrale;Marché local;Crédit;Livrée;155166
TXN006889;28/07/2024 00:00;Haricot;96;1505;CLI0352;Dapaong;Savanes;Grossiste;Crédit;Livrée;144480
TXN006890;28/07/2024 02:00;Sorgho;85;328;CLI0048;Atakpamé;Plateaux;Vente directe;Mobile Money;Livrée;27880
TXN006891;28/07/2024 04:00;Haricot;61;2467;CLI0246;Niamtougou;Kara;Marché local;Espèces;Livrée;150487
TXN006892;28/07/2024 06:00;Sorgho;7;1396;CLI0031;Sokodé;Centrale;Coopérative;Virement;Livrée;9772
TXN006893;28/07/2024 08:00;Igname;72;671;CLI0475;Sokodé;Centrale;Coopérative;Mobile Money;En cours;48312
TXN006894;28/07/2024 10:00;Arachide;38;2083;CLI0477;Kpalimé;Plateaux;Coopérative;Espèces;Livrée;79154
TXN006895;28/07/2024 12:00;Sorgho;21;1725;CLI0257;Dapaong;Savanes;Vente directe;Espèces;Livrée;36225
TXN006896;28/07/2024 14:00;Maïs;8;2341;CLI0126;Kpalimé;Plateaux;Export;Virement;Livrée;18728
TXN006897;28/07/2024 16:00;Riz;89;1799;CLI0219;Tône;Savanes;Coopérative;Chèque;Annulée;160111
TXN006898;28/07/2024 18:00;Igname;28;1244;CLI0245;Kara;Kara;Coopérative;Virement;Livrée;34832
TXN006899;28/07/2024 20:00;Haricot;92;2353;CLI0480;Lomé;Maritime;Coopérative;Virement;Livrée;216476
TXN006900;28/07/2024 22:00;Sorgho;54;2071;CLI0443;Niamtougou;Kara;Vente directe;Espèces;Livrée;111834
TXN006901;29/07/2024 00:00;Soja;31;1423;CLI0362_DUP;Tchamba;Centrale;Marché local;Chèque;Livrée;44113
TXN006902;29/07/2024 02:00;Manioc;89;2067;CLI0227;Niamtougou;Kara;Grossiste;Chèque;Livrée;183963
TXN006903;29/07/2024 04:00;Riz;41;1575;CLI0255;Sokodé;Centrale;Coopérative;Crédit;Livrée;64575
TXN006904;29/07/2024 06:00;Arachide;37;1505;CLI0070;Tône;Savanes;Grossiste;Virement;Livrée;55685
TXN006905;29/07/2024 08:00;Haricot;38;811;CLI0455;Aného;Maritime;Export;Virement;Livrée;30818
TXN006906;29/07/2024 10:00;Soja;51;1762;CLI0002;Atakpamé;Plateaux;Export;Chèque;Livrée;89862
TXN006907;29/07/2024 12:00;Maïs;76;1147;CLI0495;Kara;Kara;Export;Chèque;Retardée;87172
TXN006908;29/07/2024 14:00;Sorgho;37;1798;CLI0325;Sokodé;Centrale;Coopérative;Chèque;Livrée;66526
TXN006909;29/07/2024 16:00;Soja;31;1053;CLI0403;Dapaong;Savanes;Grossiste;Espèces;Livrée;32643
TXN006910;29/07/2024 18:00;Riz;62;2109;CLI0129;Dapaong;Savanes;Marché local;Espèces;Annulée;130758
TXN006911;29/07/2024 20:00;Haricot;18;2177;CLI0483;Kara;Kara;Vente directe;Espèces;En cours;39186
TXN006912;29/07/2024 22:00;Soja;90;1261;CLI0146;Atakpamé;Plateaux;Grossiste;Virement;Livrée;113490
TXN006913;30/07/2024 00:00;Maïs;6;1642;CLI0096;Bassar;Centrale;Vente directe;Chèque;Livrée;9852
TXN006914;30/07/2024 02:00;Manioc;9;501;CLI0362_DUP;Kpalimé;Plateaux;Grossiste;Espèces;Livrée;4509
TXN006915;30/07/2024 04:00;Igname;11;838;CLI0456;Dapaong;Savanes;Coopérative;Crédit;En cours;9218
TXN006916;30/07/2024 06:00;Sorgho;95;270;CLI0404;Sokodé;Centrale;Marché local;Chèque;Annulée;25650
TXN006917;30/07/2024 08:00;Riz;2;2122;CLI0008;Tône;Savanes;Coopérative;Chèque;Livrée;4244
TXN006918;30/07/2024 10:00;Haricot;29;845;CLI0220;Tchamba;Centrale;Export;Chèque;Livrée;24505
TXN006919;30/07/2024 12:00;Igname;51;1988;CLI0102;Dapaong;Savanes;Marché local;Espèces;Livrée;101388
TXN006920;30/07/2024 14:00;Sorgho;69;373;CLI0002;Aného;Maritime;Grossiste;Mobile Money;Livrée;25737
TXN006921;30/07/2024 16:00;Sorgho;23;2198;CLI0490;Tône;Savanes;Coopérative;Crédit;Livrée;50554
TXN006922;30/07/2024 18:00;Arachide;7;289;CLI0200;Lomé;Maritime;Vente directe;Crédit;Livrée;2023
TXN006923;30/07/2024 20:00;Sorgho;56;1023;CLI0026;Tchamba;Centrale;Coopérative;Mobile Money;Livrée;57288
TXN006924;30/07/2024 22:00;Soja;77;750;CLI0350;Aného;Maritime;Coopérative;Crédit;Livrée;57750
TXN006925;31/07/2024 00:00;Soja;62;259;CLI0102;Kara;Kara;Grossiste;Espèces;En cours;16058
TXN006926;31/07/2024 02:00;Igname;74;1328;CLI0331;Lomé;Maritime;Grossiste;Chèque;Livrée;98272
TXN006927;31/07/2024 04:00;Manioc;80;1462;CLI0372;Dapaong;Savanes;Export;Mobile Money;Livrée;116960
TXN006928;31/07/2024 06:00;Maïs;15;1685;CLI0197;Niamtougou;Kara;Marché local;Chèque;Annulée;25275
TXN006929;31/07/2024 08:00;Haricot;53;326;CLI0451_DUP;Lomé;Maritime;Coopérative;Crédit;Livrée;17278
TXN006930;31/07/2024 10:00;Igname;43;282;CLI0030;Cinkassé;Savanes;Vente directe;Virement;Livrée;12126
TXN006931;31/07/2024 12:00;Haricot;83;1443;CLI0299;Dapaong;Savanes;Grossiste;Crédit;Livrée;119769
TXN006932;31/07/2024 14:00;Igname;85;1145;CLI0133;Tchamba;Centrale;Grossiste;Crédit;Livrée;97325
TXN006933;31/07/2024 16:00;Riz;35;1840;CLI0308;Lomé;Maritime;Export;Mobile Money;Livrée;64400
TXN006934;31/07/2024 18:00;Soja;79;2152;CLI0021;Bassar;Centrale;Marché local;Chèque;Livrée;170008
TXN006935;31/07/2024 20:00;Sorgho;14;2195;CLI0041;Bassar;Centrale;Export;Mobile Money;En cours;30730
TXN006936;31/07/2024 22:00;Maïs;93;1089;CLI0498;Cinkassé;Savanes;Grossiste;Espèces;Livrée;101277
TXN006937;01/08/2024 00:00;Igname;69;773;CLI0472;Dapaong;Savanes;Vente directe;Chèque;En cours;53337
TXN006938;01/08/2024 02:00;Riz;49;712;CLI0308;Atakpamé;Plateaux;Export;Espèces;Livrée;34888
TXN006939;01/08/2024 04:00;Haricot;18;2109;CLI0459;Dapaong;Savanes;Coopérative;Espèces;Livrée;37962
TXN006940;01/08/2024 06:00;Riz;51;264;CLI0085_DUP;Kara;Kara;Grossiste;Mobile Money;En cours;13464
TXN006941;01/08/2024 08:00;Riz;1;2164;CLI0375_DUP;Lomé;Maritime;Grossiste;Crédit;Livrée;2164
TXN006942;01/08/2024 10:00;Haricot;27;2430;CLI0044;Tône;Savanes;Export;Virement;Livrée;65610
TXN006943;01/08/2024 12:00;Riz;64;1289;CLI0041;Niamtougou;Kara;Vente directe;Crédit;Livrée;82496
TXN006944;01/08/2024 14:00;Manioc;60;2301;CLI0263;Dapaong;Savanes;Export;Crédit;En cours;138060
TXN006945;01/08/2024 16:00;Riz;91;1444;CLI0294;Kara;Kara;Vente directe;Chèque;Annulée;131404
TXN006946;01/08/2024 18:00;Maïs;89;2483;CLI0009;Cinkassé;Savanes;Grossiste;Mobile Money;Livrée;220987
TXN006947;01/08/2024 20:00;Igname;41;1088;CLI0053;Niamtougou;Kara;Export;Chèque;Livrée;44608
TXN006948;01/08/2024 22:00;Soja;21;811;CLI0128;Sokodé;Centrale;Marché local;Virement;Livrée;17031
TXN006949;02/08/2024 00:00;Maïs;14;637;CLI0077_DUP;Tchamba;Centrale;Export;Mobile Money;Livrée;8918
TXN006950;02/08/2024 02:00;Sorgho;20;1326;CLI0140;Kara;Kara;Export;Crédit;En cours;26520
TXN006951;02/08/2024 04:00;Arachide;92;1659;CLI0232;Cinkassé;Savanes;Marché local;Espèces;En cours;152628
TXN006952;02/08/2024 06:00;Manioc;85;1644;CLI0088;Niamtougou;Kara;Marché local;Crédit;Livrée;139740
TXN006953;02/08/2024 08:00;Manioc;87;723;CLI0201;Sokodé;Centrale;Coopérative;Crédit;En cours;62901
TXN006954;02/08/2024 10:00;Sorgho;11;1666;CLI0388;Niamtougou;Kara;Marché local;Mobile Money;Livrée;18326
TXN006955;02/08/2024 12:00;Haricot;66;999;CLI0361;Cinkassé;Savanes;Vente directe;Crédit;Livrée;65934
TXN006956;02/08/2024 14:00;Maïs;84;2461;CLI0132;Niamtougou;Kara;Coopérative;Virement;Livrée;206724
TXN006957;02/08/2024 16:00;Maïs;24;1223;CLI0177;Cinkassé;Savanes;Vente directe;Crédit;En cours;29352
TXN006958;02/08/2024 18:00;Sorgho;89;1779;CLI0052;Tchamba;Centrale;Coopérative;Espèces;Retardée;158331
TXN006959;02/08/2024 20:00;Haricot;37;521;CLI0022;Tône;Savanes;Coopérative;Mobile Money;Livrée;19277
TXN006960;02/08/2024 22:00;Arachide;86;379;CLI0319;Niamtougou;Kara;Vente directe;Virement;En cours;32594
TXN006961;03/08/2024 00:00;Riz;24;1904;CLI0168;Tône;Savanes;Grossiste;Mobile Money;Livrée;45696
TXN006962;03/08/2024 02:00;Haricot;15;649;CLI0038;Kpalimé;Plateaux;Grossiste;Espèces;Livrée;9735
TXN006963;03/08/2024 04:00;Igname;12;1484;CLI0373;Kpalimé;Plateaux;Export;Chèque;Livrée;17808
TXN006964;03/08/2024 06:00;Riz;95;1860;CLI0427;Cinkassé;Savanes;Grossiste;Virement;Livrée;176700
TXN006965;03/08/2024 08:00;Igname;64;2378;CLI0166;Kara;Kara;Export;Espèces;Livrée;152192
TXN006966;03/08/2024 10:00;Soja;31;1457;CLI0074_DUP;Dapaong;Savanes;Grossiste;Chèque;Livrée;45167
TXN006967;03/08/2024 12:00;Maïs;53;1103;CLI0075;Tchamba;Centrale;Export;Espèces;Annulée;58459
TXN006968;03/08/2024 14:00;Maïs;94;1377;CLI0440;Niamtougou;Kara;Export;Chèque;Annulée;129438
TXN006969;03/08/2024 16:00;Sorgho;84;529;CLI0265;Niamtougou;Kara;Marché local;Chèque;En cours;44436
TXN006970;03/08/2024 18:00;Sorgho;72;836;CLI0406;Kara;Kara;Export;Mobile Money;En cours;60192
TXN006971;03/08/2024 20:00;Riz;44;2089;CLI0243;Tône;Savanes;Vente directe;Crédit;En cours;91916
TXN006972;03/08/2024 22:00;Haricot;30;2114;CLI0277;Sokodé;Centrale;Vente directe;Crédit;Annulée;63420
TXN006973;04/08/2024 00:00;Maïs;35;2300;CLI0308;Cinkassé;Savanes;Export;Espèces;Livrée;80500
TXN006974;04/08/2024 02:00;Maïs;21;2067;CLI0403;Niamtougou;Kara;Vente directe;Chèque;Annulée;43407
TXN006975;04/08/2024 04:00;Manioc;63;612;CLI0430;Bassar;Centrale;Grossiste;Crédit;Annulée;38556
TXN006976;04/08/2024 06:00;Igname;92;1740;CLI0076;Niamtougou;Kara;Vente directe;Espèces;En cours;160080
TXN006977;04/08/2024 08:00;Soja;17;1675;CLI0339;Tône;Savanes;Marché local;Espèces;Livrée;28475
TXN006978;04/08/2024 10:00;Soja;12;1764;CLI0450;Sokodé;Centrale;Vente directe;Virement;Livrée;21168
TXN006979;04/08/2024 12:00;Igname;18;714;CLI0079;Sokodé;Centrale;Grossiste;Mobile Money;Annulée;12852
TXN006980;04/08/2024 14:00;Riz;92;680;CLI0038;Dapaong;Savanes;Grossiste;Mobile Money;Livrée;62560
TXN006981;04/08/2024 16:00;Arachide;60;2475;CLI0318;Sokodé;Centrale;Export;Chèque;Livrée;148500
TXN006982;04/08/2024 18:00;Haricot;67;2384;CLI0328;Atakpamé;Plateaux;Coopérative;Crédit;Livrée;159728
TXN006983;04/08/2024 20:00;Maïs;15;717;CLI0430;Kpalimé;Plateaux;Grossiste;Chèque;Annulée;10755
TXN006984;04/08/2024 22:00;Manioc;16;1684;CLI0163;Bassar;Centrale;Export;Crédit;Livrée;26944
TXN006985;05/08/2024 00:00;Haricot;22;504;CLI0358;Tchamba;Centrale;Export;Crédit;Livrée;11088
TXN006986;05/08/2024 02:00;Maïs;95;854;CLI0329;Dapaong;Savanes;Vente directe;Crédit;Livrée;81130
TXN006987;05/08/2024 04:00;Sorgho;63;2177;CLI0414;Kpalimé;Plateaux;Vente directe;Crédit;Livrée;137151
